datetime,AAPL,cash,commission,total,returns,equity_curve,drawdown
2013-02-27,6000.7927,98943.7146,19.5,104944.5073,-0.000565611379532,1.049445073,0.033783833
2013-02-28,5958.0044,98943.7146,19.5,104901.719,-0.000407723101483,1.04901719,0.034211716
2013-03-01,5810.4717,98943.7146,19.5,104754.1863,-0.00140638972751,1.047541863,0.035687043
2013-03-04,5669.8225,98943.7146,19.5,104613.5371,-0.00134265946754,1.046135371,0.037093535
2013-03-05,5819.515,98943.7146,19.5,104763.2296,0.00143090946114,1.047632296,0.03559661
2013-03-06,5745.5462,98943.7146,19.5,104689.2608,-0.000706056889258,1.046892608,0.036336298
2013-03-07,5811.9563,98943.7146,19.5,104755.6709,0.000634354464751,1.047556709,0.035672197
2013-03-08,5827.344,98943.7146,19.5,104771.0586,0.000146891331684,1.047710586,0.03551832
2013-03-11,5910.3564,98943.7146,19.5,104854.071,0.00079232185977,1.04854071,0.034688196
2013-03-12,5782.9355,98943.7146,19.5,104726.6501,-0.00121522129551,1.047266501,0.035962405
2013-03-13,5781.8557,98943.7146,19.5,104725.5703,-1.0310651577e-05,1.047255703,0.035973203
2013-03-14,5837.8723,98943.7146,19.5,104781.5869,0.000534889424231,1.047815869,0.035413037
2013-03-15,5988.5098,98943.7146,19.5,104932.2244,0.0014376333138,1.049322244,0.033906662
2013-03-18,6151.2955,98943.7146,19.5,105095.0101,0.00155134136278,1.050950101,0.032278805
2013-03-19,0.0,105093.7101,20.8,105093.7101,-1.23697595038e-05,1.050937101,0.032291805
2013-03-20,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-03-21,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-03-22,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-03-25,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-03-26,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-03-27,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-03-28,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-04-01,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-04-02,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-04-03,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-04-04,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-04-05,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-04-08,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-04-09,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-04-10,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-04-11,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-04-12,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-04-15,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-04-16,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-04-17,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-04-18,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-04-19,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-04-22,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-04-23,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-04-24,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-04-25,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-04-26,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-04-29,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-04-30,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-05-01,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-05-02,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-05-03,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-05-06,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-05-07,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-05-08,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-05-09,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-05-10,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-05-13,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-05-14,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-05-15,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-05-16,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-05-17,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-05-20,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-05-21,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-05-22,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-05-23,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-05-24,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-05-28,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-05-29,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-05-30,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-05-31,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-06-03,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-06-04,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-06-05,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-06-06,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-06-07,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-06-10,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-06-11,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-06-12,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-06-13,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-06-14,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-06-17,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-06-18,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-06-19,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-06-20,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-06-21,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-06-24,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-06-25,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-06-26,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-06-27,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-06-28,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-07-01,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-07-02,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-07-03,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-07-05,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-07-08,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-07-09,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-07-10,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-07-11,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-07-12,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-07-15,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-07-16,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-07-17,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-07-18,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-07-19,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-07-22,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-07-23,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-07-24,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-07-25,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-07-26,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-07-29,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-07-30,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-07-31,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-08-01,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-08-02,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-08-05,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-08-06,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-08-07,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-08-08,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-08-09,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-08-12,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-08-13,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-08-14,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-08-15,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-08-16,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-08-19,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-08-20,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-08-21,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-08-22,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-08-23,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-08-26,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-08-27,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-08-28,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-08-29,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-08-30,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-09-03,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-09-04,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-09-05,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-09-06,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-09-09,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-09-10,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-09-11,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-09-12,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-09-13,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-09-16,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-09-17,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-09-18,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-09-19,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-09-20,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-09-23,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-09-24,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-09-25,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-09-26,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-09-27,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-09-30,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-10-01,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-10-02,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-10-03,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-10-04,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-10-07,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-10-08,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-10-09,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-10-10,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-10-11,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-10-14,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-10-15,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-10-16,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-10-17,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-10-18,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-10-21,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-10-22,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-10-23,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-10-24,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-10-25,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-10-28,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-10-29,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-10-30,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-10-31,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-11-01,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-11-04,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-11-05,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-11-06,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-11-07,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-11-08,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-11-11,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-11-12,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-11-13,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-11-14,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-11-15,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-11-18,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-11-19,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-11-20,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-11-21,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-11-22,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-11-25,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-11-26,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-11-27,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-11-29,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-12-02,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-12-03,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-12-04,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-12-05,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-12-06,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-12-09,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-12-10,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-12-11,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-12-12,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-12-13,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-12-16,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-12-17,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-12-18,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-12-19,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-12-20,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-12-23,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-12-24,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-12-26,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-12-27,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-12-30,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2013-12-31,0.0,105093.7101,20.8,105093.7101,0.0,1.050937101,0.032291805
2014-01-02,7609.3418,97374.5264,22.1,104983.8682,-0.0010451805336,1.049838682,0.033390224
2014-01-03,7442.1961,97374.5264,22.1,104816.7225,-0.001592108415,1.048167225,0.035061681
2014-01-06,7482.7786,97374.5264,22.1,104857.305,0.000387175815386,1.04857305,0.034655856
2014-01-07,7429.2647,97374.5264,22.1,104803.7911,-0.000510349755794,1.048037911,0.035190995
2014-01-08,7476.3132,97374.5264,22.1,104850.8396,0.000448919829199,1.048508396,0.03472051
2014-01-09,7380.8402,97374.5264,22.1,104755.3666,-0.00091056018592,1.047553666,0.03567524
2014-01-10,7331.5905,97374.5264,22.1,104706.1169,-0.000470140114044,1.047061169,0.036167737
2014-01-13,7369.9725,97374.5264,22.1,104744.4989,0.000366568841786,1.047444989,0.035783917
2014-01-14,7516.6209,97374.5264,22.1,104891.1473,0.00140005825165,1.048911473,0.034317433
2014-01-15,7667.5334,97374.5264,22.1,105042.0598,0.0014387534495,1.050420598,0.032808308
2014-01-16,7624.7499,97374.5264,22.1,104999.2763,-0.000407298753294,1.049992763,0.033236143
2014-01-17,7437.9312,97374.5264,22.1,104812.4576,-0.00177923797747,1.048124576,0.03510433
2014-01-21,7553.4887,97374.5264,22.1,104928.0151,0.00110251684433,1.049280151,0.033948755
2014-01-22,7587.0555,97374.5264,22.1,104961.5819,0.000319903125662,1.049615819,0.033613087
2014-01-23,7651.3003,97374.5264,22.1,105025.8267,0.00061207918971,1.050258267,0.032970639
2014-01-24,7512.2186,97374.5264,22.1,104886.745,-0.00132426189224,1.04886745,0.034361456
2014-01-27,7573.1617,97374.5264,22.1,104947.6881,0.000581037193975,1.049476881,0.033752025
2014-01-28,6967.8584,97374.5264,22.1,104342.3848,-0.00576766683439,1.043423848,0.039805058
2014-01-29,6888.7566,97374.5264,22.1,104263.283,-0.000758098448216,1.04263283,0.040596076
2014-01-30,6875.4123,97374.5264,22.1,104249.9387,-0.000127986570306,1.042499387,0.040729519
2014-01-31,6886.6928,97374.5264,22.1,104261.2192,0.000108206298638,1.042612192,0.040616714
2014-02-03,6899.4868,97374.5264,22.1,104274.0132,0.000122711014682,1.042740132,0.040488774
2014-02-04,6999.3622,97374.5264,22.1,104373.8886,0.000957816784211,1.043738886,0.03949002
2014-02-05,7051.6381,97374.5264,22.1,104426.1645,0.000500852279255,1.044261645,0.038967261
2014-02-06,7092.7404,97374.5264,22.1,104467.2668,0.000393601548011,1.044672668,0.038556238
2014-02-07,7191.9675,97374.5264,22.1,104566.4939,0.000949839150956,1.045664939,0.037563967
2014-02-10,7320.8108,97374.5264,22.1,104695.3372,0.00123216620539,1.046953372,0.036275534
2014-02-11,7417.27,97374.5264,22.1,104791.7964,0.000921332339909,1.047917964,0.035310942
2014-02-12,7416.7165,97374.5264,22.1,104791.2429,-5.28190200977e-06,1.047912429,0.035316477
2014-02-13,7534.4882,97374.5264,22.1,104909.0146,0.00112386967404,1.049090146,0.03413876
2014-02-14,7528.3995,97374.5264,22.1,104902.9259,-5.80379105e-05,1.049029259,0.034199647
2014-02-18,7556.0779,97374.5264,22.1,104930.6043,0.000263847740781,1.049306043,0.033922863
2014-02-19,7436.7836,97374.5264,22.1,104811.31,-0.00113688757247,1.0481131,0.035115806
2014-02-20,7350.7035,97374.5264,22.1,104725.2299,-0.000821286366901,1.047252299,0.035976607
2014-02-21,7269.0521,97374.5264,22.1,104643.5785,-0.0007796726737,1.046435785,0.036793121
2014-02-24,7300.8826,97374.5264,22.1,104675.409,0.000304180155689,1.04675409,0.036474816
2014-02-25,7224.9052,97374.5264,22.1,104599.4316,-0.00072583810014,1.045994316,0.03723459
2014-02-26,7159.7223,97374.5264,22.1,104534.2487,-0.000623166866234,1.045342487,0.037886419
2014-02-27,7302.5434,97374.5264,22.1,104677.0698,0.00136626131413,1.046770698,0.036458208
2014-02-28,7282.7527,97374.5264,22.1,104657.2791,-0.000189064329349,1.046572791,0.036656115
2014-03-03,7303.7888,97374.5264,22.1,104678.3152,0.000200999874838,1.046783152,0.036445754
2014-03-04,7351.9489,97374.5264,22.1,104726.4753,0.000460077141173,1.047264753,0.035964153
2014-03-05,7367.4492,97374.5264,22.1,104741.9756,0.000148007463782,1.047419756,0.03580915
2014-03-06,7345.1677,97374.5264,22.1,104719.6941,-0.000212727513228,1.047196941,0.036031965
2014-03-07,7340.878,97374.5264,22.1,104715.4044,-4.09636414322e-05,1.047154044,0.036074862
2014-03-10,7347.5202,97374.5264,22.1,104722.0466,6.34309731034e-05,1.047220466,0.03600844
2014-03-11,7419.069,97374.5264,22.1,104793.5954,0.000683225761174,1.047935954,0.035292952
2014-03-12,7426.2655,97374.5264,22.1,104800.7919,6.86730899206e-05,1.048007919,0.035220987
2014-03-13,7343.7841,97374.5264,22.1,104718.3105,-0.000787030312507,1.047183105,0.036045801
2014-03-14,7261.3019,97374.5264,22.1,104635.8283,-0.000787657856646,1.046358283,0.036870623
2014-03-17,7289.6728,97374.5264,22.1,104664.1992,0.000271139441059,1.046641992,0.036586914
2014-03-18,7354.1632,97374.5264,22.1,104728.6896,0.000616164844263,1.047286896,0.03594201
2014-03-19,7352.226,97374.5264,22.1,104726.7524,-1.84973191911e-05,1.047267524,0.035961382
2014-03-20,7316.7976,97374.5264,22.1,104691.324,-0.000338293694668,1.04691324,0.036315666
2014-03-21,7374.5068,97374.5264,22.1,104749.0332,0.000551231924433,1.047490332,0.035738574
2014-03-24,7461.9712,97374.5264,22.1,104836.4976,0.000834990045522,1.048364976,0.03486393
2014-03-25,7542.2383,97374.5264,22.1,104916.7647,0.000765640801033,1.049167647,0.034061259
2014-03-26,7470.136,97374.5264,22.1,104844.6624,-0.000687233353089,1.048446624,0.034782282
2014-03-27,7438.029,97374.5264,22.1,104812.5554,-0.000306233996706,1.048125554,0.035103352
2014-03-28,7429.7252,97374.5264,22.1,104804.2516,-7.92252413683e-05,1.048042516,0.03518639
2014-03-31,7428.0645,97374.5264,22.1,104802.5909,-1.58457312052e-05,1.048025909,0.035202997
2014-04-01,7496.0154,97374.5264,22.1,104870.5418,0.000648370421156,1.048705418,0.034523488
2014-04-02,7508.4706,97374.5264,22.1,104882.997,0.000118767384875,1.04882997,0.034398936
2014-04-03,7456.4354,97374.5264,22.1,104830.9618,-0.000496126173816,1.048309618,0.034919288
2014-04-04,7359.9762,97374.5264,22.1,104734.5026,-0.000920140370209,1.047345026,0.03588388
2014-04-07,7244.4181,97374.5264,22.1,104618.9445,-0.00110334318807,1.046189445,0.037039461
2014-04-08,7244.0034,97374.5264,22.1,104618.5298,-3.96390923241e-06,1.046185298,0.037043608
2014-04-09,7339.2172,97374.5264,22.1,104713.7436,0.000910104550141,1.047137436,0.03609147
2014-04-10,7244.557,97374.5264,22.1,104619.0834,-0.000903990218911,1.046190834,0.037038072
2014-04-11,7190.9993,97374.5264,22.1,104565.5257,-0.000511930503111,1.045655257,0.037573649
2014-04-14,7219.6458,97374.5264,22.1,104594.1722,0.0002739574043,1.045941722,0.037287184
2014-04-15,7168.1642,97374.5264,22.1,104542.6906,-0.000492203331382,1.045426906,0.037802
2014-04-16,7182.6956,97374.5264,22.1,104557.222,0.000138999674837,1.04557222,0.037656686
2014-04-17,7264.7624,97374.5264,22.1,104639.2888,0.000784898435806,1.046392888,0.036836018
2014-04-21,7350.9807,97374.5264,22.1,104725.5071,0.000823957243868,1.047255071,0.035973835
2014-04-22,7358.3154,97374.5264,22.1,104732.8418,7.0037378697e-05,1.047328418,0.035900488
2014-04-23,7262.1327,97374.5264,22.1,104636.6591,-0.000918362362244,1.046366591,0.036862315
2014-04-24,7857.496,97374.5264,22.1,105232.0224,0.00568981564512,1.052320224,0.030908682
2014-04-25,7915.2052,97374.5264,22.1,105289.7316,0.000548399609585,1.052897316,0.03033159
2014-04-28,8221.7446,97374.5264,22.1,105596.271,0.00291138931918,1.05596271,0.027266196
2014-04-29,8197.387,97374.5264,22.1,105571.9134,-0.000230667236346,1.055719134,0.027509772
2014-04-30,8166.3872,97374.5264,22.1,105540.9136,-0.000293636811171,1.055409136,0.02781977
2014-05-01,8185.6243,97374.5264,22.1,105560.1507,0.000182271494,1.055601507,0.027627399
2014-05-02,8200.8474,97374.5264,22.1,105575.3738,0.000144212564107,1.055753738,0.027475168
2014-05-05,8316.8195,97374.5264,22.1,105691.3459,0.00109847681164,1.056913459,0.026315447
2014-05-06,8226.1732,97374.5264,22.1,105600.6996,-0.000857651108784,1.056006996,0.02722191
2014-05-07,8197.387,97374.5264,22.1,105571.9134,-0.000272594784969,1.055719134,0.027509772
2014-05-08,8182.7751,97374.5264,22.1,105557.3015,-0.000138407077502,1.055573015,0.027655891
2014-05-09,8148.6798,97374.5264,22.1,105523.2062,-0.000323002762627,1.055232062,0.027996844
2014-05-12,8250.1311,97374.5264,22.1,105624.6575,0.000961412220623,1.056246575,0.026982331
2014-05-13,8263.0736,97374.5264,22.1,105637.6,0.000122532941705,1.056376,0.026852906
2014-05-14,8264.6039,97374.5264,22.1,105639.1303,1.4486319265e-05,1.056391303,0.026837603
2014-05-15,8194.3255,97374.5264,22.1,105568.8519,-0.000665268634837,1.055688519,0.027540387
2014-05-16,8315.2604,97374.5264,22.1,105689.7868,0.00114555475241,1.056897868,0.026331038
